Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Năm,Current_Ratio,Quick_Ratio,Cash_Ratio,Debt_Equity,Net_Leverage,Asset_Turnover,Fixed_Asset_Turnover,Inventory_Turnover,Receivables_Turnover,ln_Total_Assets,ln_Revenue,ROA,ROE,ROS
VGC,Tổng Công ty Viglacera,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2024,1.0821044912179307,0.500113957005211,0.3270143911774418,1.4944659688258304,4.950419365485531,0.47956478987966833,1.977593108101551,0.012229280124342025,11.018536155814697,10.11974420060442,9.38491163447267,0.0478349600503184,0.11932267996566237,0.09974660579714595
VHC,Thủy sản Vĩnh Hoàn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2020,2.439707321331823,1.5988952892104453,0.020996539005507357,0.39146765317495724,2.482967108169727,0.9771333234754523,3.89121092008855,,4.165988659552722,8.882233769503,8.859104844310204,0.0998767734606402,0.13897529957396385,0.10221406952471956
VHC,Thủy sản Vĩnh Hoàn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2021,2.0680792605454714,1.342902001744724,0.07284111659188264,0.48499360193816354,2.2456192159568142,1.0362366000553993,4.38104119106265,-0.21837285455099797,4.24663216687468,9.07550836499732,9.111099859476845,0.1266423887079958,0.1880631369655397,0.12221377695134994
VHC,Thủy sản Vĩnh Hoàn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2022,2.066004680696814,1.2576773886555692,0.14958069309224362,0.5054204965177077,1.725914146629843,1.1422316566583692,4.685946581612463,-0.4947665690465027,5.678463910123009,9.357405123197363,9.490378316402705,0.17377791083397853,0.26160882881149794,0.15213893768482192
VHC,Thủy sản Vĩnh Hoàn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2023,2.4399518296834968,1.1999110836722549,0.07201100533972424,0.39011429821227767,2.9108752900483927,0.8401067524426907,2.9654182182569113,-0.3120814242520346,6.358473676342768,9.387946618409648,9.213736244677497,0.08153676429470405,0.11334542187603242,0.09705524215539049
VHC,Thủy sản Vĩnh Hoàn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2024,2.5807231239854542,1.6024568612036278,0.1785008590587437,0.36072336623902623,1.7755900270935683,1.0233566078629062,3.670370547151352,0.2166132270781083,5.680354476738115,9.413285518930717,9.436371672304215,0.1070084285929944,0.1456088691710078,0.10456611876133971
VHM,Vinhomes,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2020,0.989619721191055,0.4871132666211263,0.1326460729993498,1.4158710013355225,6.450957517136217,0.33227112254807495,12.112984679042057,,2.068274887569462,12.279914832723344,11.178120156252408,0.13099435560558378,0.31646546504616324,0.394239362725934
VHM,Vinhomes,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2021,1.2524692423771688,0.6280493069437141,0.06134906674156611,0.7542121045212588,3.3206201976487257,0.3686747659780025,11.334702708412468,0.4065659125474585,2.25126675732773,12.348081934641906,11.350248946585388,0.16896180056478483,0.2963948357524524,0.45829499644916344
VHM,Vinhomes,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2022,1.0467231287749474,0.6035407209334364,0.05760889283131861,1.436090474584267,10.757583595156927,0.17244450551226861,6.680288969599583,-0.6242418963604017,0.6485128647776851,12.79888457096662,11.04121803307675,0.08059859223218364,0.19634546280172407,0.46738857809795176
VHM,Vinhomes,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2023,1.1481351180908392,0.7144829227539516,0.06681653060970105,1.4345141704738595,11.197059120450808,0.23290503292423537,8.872681557295722,0.0935397689622449,0.7793773799853677,13.005001521789177,11.547884436713534,0.07541736970801666,0.18360465525403255,0.3238116787821847
VHM,Vinhomes,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2024,0.990065913758218,0.7030094867335219,0.09984709573650598,1.5436239220798262,13.182757418861954,0.18198854056929487,6.945119972939688,-0.04175685653731323,0.5937770348443275,13.236986207087998,11.533182665402972,0.06251285146089382,0.1590091844133523,0.34349883385702035
VIB,VIBBank,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,2020,,,,12.612896906577538,64.70471134323532,0.0,0.0,,,12.407692932260519,0.0,0.018973418432597203,0.2582831890883037,
VIB,VIBBank,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,2021,,,,11.742186075846186,59.00083539773833,0.0,0.0,,,12.642771944512496,0.0,0.020708870041244148,0.2638762754860494,
VIB,VIBBank,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,2022,,,,9.498866314894329,48.538328263130545,0.0,0.0,,,12.744902246919274,0.0,0.0247047653372892,0.2593720286170346,
VIB,VIBBank,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,2023,,,,9.803527539717289,57.65360211305821,0.0,0.0,,,12.923625502396261,0.0,0.020891539757772793,0.225702325120197,
VIB,VIBBank,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,2024,,,,10.780628050304376,83.19845377133771,0.0,0.0,,,13.108587658394836,0.0,0.014608830543493203,0.17210119888281936,
VIC,VinGroup,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2020,0.9810379827087761,0.544922700546742,0.17375744601310864,2.110013421520505,-41.55680141977905,0.2615125393663058,0.8794185625901917,,2.1087523272562767,12.953956008555952,11.612689647325894,0.010758656738793055,0.033459566855178424,0.04114011804123545
VIC,VinGroup,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2021,1.101942114587421,0.6734206890757399,0.12531800605664953,1.6845864232733856,-18.37291333566705,0.29339969179321196,0.9616813783814081,0.014006394604298573,1.7411517232963387,12.967778688408716,11.741564846505328,-0.017643412909476068,-0.047365266756985845,-0.06013439483062288
VIC,VinGroup,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2022,0.9487457569875429,0.5334284844891823,0.08784279831512798,3.256424966755298,248.3759860898421,0.1762942598364371,0.8501044291362551,-0.6338377234754501,0.8064006614106466,13.26630481697856,11.53071215967829,0.003540558306819984,0.015070120773401445,0.02008323078757559
VIC,VinGroup,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2023,0.8560624739747882,0.5060973136382021,0.06973021913575397,3.504440510817021,-52.85982223362822,0.24178263107850906,1.0063478609022398,-0.18221672874254088,0.9602226232036739,13.41152949861081,11.991818020394271,0.0030795225648069633,0.013871526194891619,0.012736740232622473
VIC,VinGroup,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2024,0.7776611290328225,0.4653795805439636,0.0828776494086076,4.466581508107706,-100.96466650138328,0.22897492565086328,1.0510997821100647,-0.45110150294705115,1.0095814091330446,13.64022483156439,12.166086067577302,0.0062570312632191805,0.034204571399165766,0.027326272714942534
VID,Viễn Đông,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Sản xuất giấy,2020,1.015654792812078,0.8067762177996766,0.12082438868346997,0.8308808442727911,19.595663148964416,1.148360200719733,13.688253287758691,,4.869616547919262,6.855717369468065,6.9939162785590305,0.04199835865474413,0.07689399035186943,0.03657246099997346
VID,Viễn Đông,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Sản xuất giấy,2021,1.083595065932773,0.6787223666116675,0.1699966048167322,1.1482118112566333,12.088755049737502,0.9098745532392701,14.50612041543275,-0.730791499520551,4.3201047460182584,7.064637071641777,6.970273196173828,0.05560757035916237,0.11945683944083688,0.061115645185583316
VID,Viễn Đông,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Sản xuất giấy,2022,1.1695180228803834,0.7433140404004385,0.1514475594111576,1.0726000061676062,17.56784548910445,1.1445359140346998,20.646128081661463,-0.21754739518145597,4.8430251572562115,7.100612959476218,7.235508060418416,0.04024111865674739,0.08340374277616601,0.0351593324100159
VID,Viễn Đông,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Sản xuất giấy,2023,1.3334091546137143,0.8050881122595938,0.16447019077279465,0.9322184935185495,28.578342690152404,1.0475407295912558,18.376256116606275,-0.24300423906991817,4.469942611454129,7.133909091411399,7.180318148062951,0.03039885116121979,0.058737222395426704,0.02901925462419131
VID,Viễn Đông,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Sản xuất giấy,2024,1.4370795238108958,0.7850918562817996,0.1342601838291198,0.6740225353738044,129.4078735871,1.0539940812001212,23.48297323845868,-0.017949474748370768,5.203094395935075,7.029064480427079,7.081605938165186,0.013540535027384172,0.02266716077685946,0.012846879568779324
VIP,Vận tải Xăng dầu VIPCO,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Vận tải Thủy,2020,2.8025725208137504,1.973500437880974,0.7857252477450779,0.4517534808659306,2.0138602808007104,0.322643868597908,0.5927367572745419,,6.770148763096671,7.379598346708757,6.249701060738872,0.03998439506310197,0.05804748471317682,0.1239273358482202
VIP,Vận tải Xăng dầu VIPCO,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Vận tải Thủy,2021,4.076150970202502,3.585124758491238,0.5518504830513637,0.3585876697641886,1.7716184474298147,0.46280271918583626,1.014070888681274,-0.16986007587693316,8.025369082342987,7.295265714785635,6.525598847730318,0.007129746237531862,0.009686385326858404,0.015405584154895482
VIP,Vận tải Xăng dầu VIPCO,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Vận tải Thủy,2022,7.024136474073195,6.453763056049062,1.0436259261508507,0.12549515427781024,0.09537341806233891,0.60037548185429,1.6520067274480374,0.028719059138298312,7.519907523034363,7.2864019754371405,6.776657666393144,0.16963213595261525,0.1909201470244632,0.28254341004848804
VIP,Vận tải Xăng dầu VIPCO,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Vận tải Thủy,2023,6.9454822911642555,6.3598293935139205,0.7487298942601797,0.11977886504812273,0.2500950409343133,0.3850469785757966,1.2666979760272883,-0.10123429071052195,8.0093145957943,7.264305721624504,6.311033266336184,0.06090686785878101,0.06820222336454178,0.15818035524927895
VIP,Vận tải Xăng dầu VIPCO,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Vận tải Thủy,2024,16.445329496251873,15.072397822873004,1.1193606966461827,0.08238553080500059,0.2036291119334805,0.40869844975453873,1.7231954092345545,-0.0709667702606456,7.69970760883334,7.240798886803841,6.347057639978323,0.07100147645365223,0.07685097077922513,0.1737258276763594
VIX,Chứng khoán VIX,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2020,16.53635927697481,0.6888790851118222,0.4377244379990784,0.20910502006054257,1.367837559711977,0.3397159702456992,320.1513831227908,,22.54037284188961,7.657218287940791,6.5784910757199775,0.15529303303848874,0.18776558582726444,0.4571260895570297
VIX,Chứng khoán VIX,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2021,10.487132586460225,0.24031209523635697,0.17899844675780857,0.25730825626722065,1.7221670381517284,0.33185752002672975,640.1150403529091,,56.978436910977756,8.46180422767794,7.359180179310539,0.1555626837146548,0.1955902466015218,0.4687634732584178
VIX,Chứng khoán VIX,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2022,28.508938411101948,5.0385942755414135,4.739036169462634,0.03624484847954319,-5.0544062353228085,0.14573374428673244,339.262907856516,,13.916178028884863,9.00565904193191,7.080404116800705,0.03828948433791185,0.03967728089609931,0.262735885400549
VIX,Chứng khoán VIX,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2023,48.45269684338339,1.2930559033498568,0.7477472904905483,0.029142618561688986,0.16003347379029567,0.1787157178671985,67.45105684483327,,15.958402114358497,9.114689435261646,7.393236078438285,0.10635451462109731,0.10945396367301352,0.5951044255666873
VIX,Chứng khoán VIX,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2024,5.632254278760332,0.24086097377463747,0.1997184813726004,0.22197831180257652,6.556352948327058,0.09373539309872396,74.57513005904539,,12.863631091703668,9.883658520169192,7.516872063210999,0.03383193664693679,0.04134189282883553,0.3609302263372846
VJC,Vietjet Air,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ hàng không,2020,1.2797734465426693,1.2315764606785635,0.14754741091656037,2.0174673726255357,386.1016629460087,0.4031320956601537,21.423127804035044,,0.871933961965124,10.718804360946006,9.810346128149657,0.0015192511240699148,0.004584290697705638,0.0037686186250738664
VJC,Vietjet Air,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ hàng không,2021,1.7308607230523463,1.674302311604556,0.12036021218453599,2.0647359341762934,-45.249781152694275,0.24925453018090346,11.113900517626412,-1.1160698503943665,0.5534958710061983,10.85233654516046,9.463114157966988,0.0015421799623800778,0.004726374347672869,0.00618716924126032
VJC,Vietjet Air,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ hàng không,2022,1.1042220078236185,1.061100803806344,0.061092227085845066,3.566761850226387,-16.129980603187587,0.5900008006291194,7.030444054985052,-2.701211062468401,1.3502229413108697,11.127821128856391,10.600199957325337,-0.03324626344848361,-0.1518277675791109,-0.05634952259900839
VJC,Vietjet Air,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ hàng không,2023,1.0505769033662777,1.0269078494008124,0.12996786862804455,4.698854084309016,-39.64913275220105,0.6711571609318876,5.734655571558823,-2.7904158941253994,1.703720577837235,11.372817303210898,10.974070989271075,0.0026622064398466143,0.015171526042993638,0.003966591723688378
VJC,Vietjet Air,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ hàng không,2024,1.2521454997850243,1.1857629512848005,0.1346709929283531,4.8784867051850815,-65.11781480430865,0.7220257779170205,5.072646112277611,-2.4788001982155996,2.262799665485728,11.50816092426516,11.182470355325087,0.014334449446278767,0.08426487049609739,0.019853099272483545
VMD,Y Dược phẩm Vimedimex,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,2020,1.0174884067920402,0.4949621364776936,0.0382305064265032,21.831951762008707,227.8764829538594,2.1843060039902116,132.72691640570758,,5.060120338438165,9.02483429669259,9.806067184181593,0.00449679362575756,0.10267057514700484,0.002058682994755762
VMD,Y Dược phẩm Vimedimex,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,2021,1.0321557231582406,0.5028449346331496,0.029103502694145883,12.886080662920472,330.96898133092884,2.227472064884771,98.52929087513152,0.46291425123752916,5.1510024589513055,8.6176321118075,9.418399765819805,0.0037315831564677573,0.05181706471110666,0.0016752547496755228
VMD,Y Dược phẩm Vimedimex,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,2022,1.075838240254713,0.6827815478580231,0.08174246597851265,6.292820283462502,65.36030089820274,2.3165052080030937,64.60813435937513,1.6484058074189387,4.627842820374231,8.024378270607574,8.864251870353993,0.01151268619240319,0.08395995138109667,0.004969851201986944
VMD,Y Dược phẩm Vimedimex,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,2023,1.1475481474264226,0.9364819792046423,0.14861518340686974,3.3770839077356722,33.552192515579534,1.9096794086452498,33.80166911162224,2.7634331354741164,3.304054203648736,7.526608884792264,8.173287686186352,0.016806507114106885,0.07356349183440235,0.008800695571216129
VMD,Y Dược phẩm Vimedimex,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,2024,1.2248860960265506,1.1029470849463456,0.3151146838887771,2.3318001230617322,20.096593157136034,0.8978912183581028,11.494507994405291,1.8295045631599405,1.7380973653721874,7.238920190405089,7.131295492665027,0.01765402597666462,0.05881968592158619,0.01966165345613585
VND,Chứng khoán VNDIRECT,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2020,1.1973501641087616,0.1128275820659445,0.08818031622075835,2.9212163784203513,58.263820002043765,0.14252916698814622,48.22294541548759,,7.844350221139594,9.61427659941509,7.66646958667745,0.046258211824784484,0.1813884578437829,0.32455260072229053
VND,Chứng khoán VNDIRECT,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2021,1.3894382826589289,0.1174683265695998,0.10248180520137086,2.7765171066699352,17.62044437697293,0.1628054823337998,106.60044940952824,,15.286668734258534,10.521258346526587,8.706197808446323,0.06423879425027786,0.2425989053980246,0.39457390088725125
VND,Chứng khoán VNDIRECT,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2022,1.643501519203425,0.2041240428938201,0.10866230686488387,1.6780221232720716,-855.0548458516037,0.17569121553505307,87.88156896714163,,3.0404462952999647,10.568019301695278,8.829112712457654,0.03139338342925673,0.08407217534791238,0.1786849919254687
VND,Chứng khoán VNDIRECT,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2023,1.6338005846730719,0.23449884049963873,0.19655178038191926,1.528625304093511,125.09938061191879,0.1571895930340826,61.88035889988091,,6.990092465150765,10.639289211704098,8.78911504647587,0.048446326278246896,0.12250260651754549,0.3082031408258849
VND,Chứng khoán VNDIRECT,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2024,1.7592347768801966,0.10649618881995312,0.03596270894191893,1.2467472653404534,31.985167634754188,0.1202040435660464,63.318569509295266,,3.080819028867248,10.698644616781385,8.580245220437765,0.038795207004170155,0.0871630252449361,0.32274460869408306
VNE,Xây dựng điện Việt Nam,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2020,1.0807328838851675,0.871606008800562,0.11175008799857197,1.105717283518058,69.77481872389946,0.6209668757082929,12.962793583227139,,1.591747282664152,7.646818914396102,7.170632832473506,0.006902543151456558,0.014534804414251278,0.011115799282503301
VNE,Xây dựng điện Việt Nam,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,0.714796187151795,0.5650338946753534,0.033859902161491894,2.40238204683663,-5394.232560644909,0.5738819228146802,6.2117378452050085,-0.16712251109626614,1.8001764381661018,8.156027322433355,7.600908789617547,0.0027212253123517012,0.009258648148142829,0.004741786078580572
VNE,Xây dựng điện Việt Nam,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2022,1.0065992585816759,0.6936780566487905,0.07205779269053324,2.8774315686437406,-105.75591810137578,0.5318042904560495,2.3965665061474564,-0.8926257012622569,1.6305996971311898,8.296950417740518,7.665690121476664,0.002513166666483281,0.00974463176988543,0.004725735973901435
VNE,Xây dựng điện Việt Nam,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2023,0.983593911203452,0.6206025870255453,0.024956344896120974,2.7297988801791964,-26.77909180879373,0.2817231316253706,1.2763941912966625,-0.32412469668164784,0.9066718633803356,8.230939970988768,6.9647881659276925,-0.00760183338563033,-0.028353309649032835,-0.026983348302897208
VNE,Xây dựng điện Việt Nam,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2024,0.8553965638804267,0.5755997662202841,0.015102211557620109,3.1937780168118715,-7.418319643960608,0.21831835455504778,0.9201004610593186,0.02301278786630298,0.6772413536651268,8.07468411105002,6.553997227471958,-0.07162382880217533,-0.3003744387104598,-0.32807057816165325
VNG,DL Thành Thành Công,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,2020,1.2917425068154438,1.228949874012903,0.23126390142632222,0.8828449053697662,94.60273123528431,0.2127309286820557,0.463429857395134,,1.0152682868864689,7.680546614245934,6.134526728944964,0.009566698287206604,0.018012609131276624,0.04497088574038447
VNG,DL Thành Thành Công,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,2021,1.0372707014352922,1.0104164189577038,0.026502322853379195,1.0547762577139683,-59.223385956594875,0.0798374236520645,0.19892481707785323,-10.354355859803619,0.32348937169869446,7.734833754542053,5.212098548202632,0.0013653190501287718,0.002805425168409188,0.017101241343644814
VNG,DL Thành Thành Công,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,2022,1.2271449540614017,1.1880623722708215,0.1299826014994111,1.551929763038647,-20.171981142403126,0.21739494636977552,0.6960925714944136,-14.16194355782777,0.9812041540192595,7.954451696659288,6.429675265748885,0.0011456902359235272,0.002923721012276019,0.005270086793898043
VNG,DL Thành Thành Công,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,2023,1.084261260489022,0.9241829774691295,0.12693929085275016,2.493884095648814,-19.4976580630581,0.18993827232521576,0.3599536574596984,-21.957690273800093,1.325185083314097,8.271557900237378,6.611591633889118,0.000868041743652264,0.00303283724250591,0.004570125509860315
VNG,DL Thành Thành Công,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,2024,1.0058038336964623,0.9410418796963624,0.028703801408453283,3.0587189791847695,-16.38513621584055,0.155604369875469,0.3918316970645931,-40.24690786200207,0.766387463019421,8.425398233024984,6.566148595139179,0.00035712564497804083,0.0014494726332259765,0.0022950875047008665
VNL,Logistics Vinalink,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,2020,2.0915362365944246,2.086964917281557,0.4767516794430357,0.8222830624280776,5.741676711615639,2.9860546030426423,25.017052895006945,,5.383302752499669,6.000442472994491,7.092746185594704,0.05760213219955258,0.10496738986698766,0.01929038140858471
VNL,Logistics Vinalink,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,2021,2.195490529393219,2.189703496851576,0.38422878057340093,0.8539202848355141,4.218150860971467,3.6067712056213708,32.06629312291959,,5.627717159005369,6.008600714968165,7.28963594456281,0.09298314795686512,0.17238334414509413,0.02578016254869321
VNL,Logistics Vinalink,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,2022,3.8757245211767692,3.8613166700682213,1.2176869678195454,0.4557423412136703,0.7459486879591469,3.03942139956865,24.523733627017172,,6.389158331157357,5.891186686207273,7.000997721056763,0.12169943660524707,0.17716302276810703,0.04004033024921074
VNL,Vinalink Logistics,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,2023,3.757580140990381,3.733933106539639,0.8564938487729776,0.4479386522138361,1.6226204876896833,1.8672342937703021,16.96174476219643,,3.72547811342544,5.969984710380725,6.593256023020923,0.09555366240542036,0.13835584115740027,0.051173900738765515
VNL,Vinalink Logistics,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,2024,3.0593396524481875,3.018826253118836,0.7249738809148791,0.5344813574794698,2.1780134217648732,2.5258618731275435,26.442952787787878,,4.44131847631145,6.125502332474367,7.050763009870686,0.09955392469029443,0.15276364150117192,0.03941384354759903
VNM,VINAMILK,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2020,2.0872767258955633,1.7317095823159323,0.14854677821248824,0.43942416064047496,1.1503124539014074,1.2313283440387222,4.304685527467626,,11.496698589097223,10.787946603011495,10.996036265253645,0.23198754385180076,0.33392847558792366,0.18840429116647164
VNM,VINAMILK,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2021,2.115598104924727,1.7105462330970092,0.13759634973557122,0.48764946932171604,1.4586207405017222,1.1422542566774738,4.794293655284765,-0.3056724281838304,10.463563052926839,10.884318120013596,11.017319512950053,0.19936352549336872,0.2965830429023164,0.17453515653622192
VNM,VINAMILK,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2022,2.0616350884822205,1.686287450359067,0.15024039480590534,0.4773859832302257,1.5561952214494101,1.2366533098365997,5.036982382894,0.11159620408830509,9.828243882690437,10.78898220031727,11.001387040512475,0.17692046125839636,0.26137980960978097,0.143063912780675
VNM,VINAMILK,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2023,2.0967693373405774,1.7258598170457404,0.1699095650948927,0.5038473260455886,1.6799788351197662,1.1460993334142875,4.7573340636574635,-0.17846386764565966,9.245274298005835,10.871884299435669,11.008246172278229,0.1712317623864273,0.2575064279989023,0.1494039455343886
VNM,VINAMILK,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2024,2.03437551286601,1.7183407206493637,0.12058496081475749,0.5217683563782506,1.8251432943770232,1.122319033301789,4.922695553293329,0.002286523598798759,9.910972396240068,10.915998259989639,11.031393390282945,0.17171760473307932,0.2613144171158682,0.15300248827456608
VNS,Ánh Dương Việt Nam,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,2020,1.680087457962813,1.5749914381199899,0.9184065787867872,0.38703270611628515,2.526076085112899,0.48874601189357536,0.6641011926958039,,5.834794156248141,7.63013772778807,6.914733228088228,-0.10230527539354063,-0.14190076297907445,-0.20932196458682847
VNS,Ánh Dương Việt Nam,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,2021,2.7765158684247715,2.6868079342255835,0.7487594017084923,0.3030025914799445,-9.01214191302265,0.3083849545491797,0.5693117579598636,-1.5885861955594938,2.0519173167405644,7.360531254246856,6.185549859133406,-0.17635175090049723,-0.22978678843537353,-0.5718558843387852
VNS,Ánh Dương Việt Nam,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,2022,4.0882956786851095,3.9784048812742214,1.1207534111032693,0.3261247923693819,0.6930970772185047,0.5930474594986407,1.0260721547756273,-1.1280265178111968,6.9911771025112905,7.516201139750766,6.99409365010695,0.10092204481775319,0.1338352257294364,0.17017532610808614
VNS,Ánh Dương Việt Nam,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,2023,3.094817525841854,2.993164034712831,0.6836442613267929,0.41537197883975396,1.0146694954221926,0.7373048073026919,1.1596464977804302,-2.9075004718548128,9.485134077102096,7.410980479050007,7.1064419676611505,0.09147020717991983,0.12946436814112539,0.12406023434805545
